Rotating Speed S.P (RPM),1.50000E+3
Mean Extension (mm),-2.50730E-3
Sampling Rate (Hz),5.00000E+3
Time (secs),Extension (mm),Vibration 1 (g),Vibration 2 (g),Vibration 3 (g),Tachometer (V)
0.07000000,-0.00226423,-0.05859375,-0.29296875,-0.01953125,0.06591797
0.07020000,-0.00470564,-0.04882812,-0.04394531,-0.36132812,0.06591797
0.07040000,-0.00226423,-0.05371094,-0.07324219,0.29785156,0.06591797
0.07060000,-0.00226423,-0.07812500,0.07324219,0.05371094,0.06591797
0.07080000,-0.00226423,-0.00976562,-0.06835937,0.04882812,0.06347656
0.07100000,-0.00226423,-0.05859375,0.37109375,-0.24902344,0.06347656
0.07120000,-0.00226423,-0.05371094,0.45410156,0.52246094,0.06347656
0.07140000,-0.00226423,0.02929687,0.68847656,-0.50292969,0.06103516
0.07160000,-0.00226423,0.00488281,0.06347656,0.28320312,0.06103516
0.07180000,-0.00226423,-0.05859375,-0.01953125,0.35644531,0.06103516
0.07200000,-0.00470564,-0.00488281,-0.00976562,-0.04394531,0.05859375
0.07220000,-0.00226423,-0.07812500,0.02929687,0.77636719,0.05859375
0.07240000,-0.00226423,0.00976562,-0.19042969,0.72265625,0.06347656
0.07260000,-0.00226423,-0.06347656,-0.08789062,0.60058594,0.05859375
0.07280000,-0.00226423,0.00000000,-0.09765625,0.61035156,0.05615234
0.07300000,-0.00226423,-0.03417969,0.00488281,0.45898437,0.05615234
0.07320000,-0.00226423,0.01464844,0.22460937,0.18554687,0.05371094
0.07340000,-0.00226423,0.03417969,-0.07812500,0.75195312,0.05615234
0.07360000,-0.00226423,0.02441406,0.15625000,-0.13671875,0.05371094
0.07380000,0.00017718,-0.00488281,0.10253906,0.11230469,0.05615234
0.07400000,0.00017718,0.01464844,0.32714844,0.26367187,0.05615234
0.07420000,-0.00470564,-0.01953125,-0.07324219,0.61523437,0.05859375
0.07440000,-0.00226423,0.04882812,0.20507812,0.20996094,0.05859375
0.07460000,0.00017718,-0.02441406,0.00976562,0.78613281,0.05859375
0.07480000,0.00017718,0.02929687,0.05371094,0.11230469,0.05615234
0.07500000,-0.00226423,-0.03906250,0.56152344,0.15136719,0.05859375
0.07520000,-0.00470564,0.01953125,0.26367187,0.07812500,0.05859375
0.07540000,0.00017718,0.01464844,0.06835937,-0.14648437,0.05859375
0.07560000,-0.00226423,0.00488281,0.23925781,-0.03906250,0.05615234
0.07580000,0.00017718,-0.03417969,0.39062500,-0.29785156,0.05615234
0.07600000,-0.00226423,-0.01464844,-0.12695312,0.10253906,0.05859375
0.07620000,-0.00226423,0.00000000,0.41015625,-0.07324219,0.05615234
0.07640000,-0.00470564,-0.04882812,-0.15136719,0.21972656,0.05615234
0.07660000,-0.00226423,-0.05859375,0.16113281,0.20019531,0.06103516
0.07680000,-0.00226423,-0.02441406,0.05371094,-0.16113281,0.05615234
0.07700000,-0.00226423,-0.02929687,0.25390625,-0.36132812,0.05615234
0.07720000,-0.00226423,-0.00976562,-0.15136719,0.20019531,0.05859375
0.07740000,-0.00226423,0.00000000,0.12695312,-0.36621094,0.05615234
0.07760000,-0.00226423,0.00976562,-0.44433594,-0.43945312,0.05859375
0.07780000,-0.00958845,-0.01953125,0.20019531,0.00976562,0.05859375
0.07800000,-0.00470564,0.00488281,-0.00976562,-0.36621094,0.05859375
0.07820000,0.00017718,0.00000000,-0.22949219,0.61035156,0.06103516
0.07840000,-0.00470564,-0.01464844,-0.20507812,-0.20507812,0.06347656
0.07860000,-0.00226423,-0.04394531,-0.26367187,0.26367187,0.05859375
0.07880000,-0.00226423,-0.02441406,-0.41503906,-0.08300781,0.05859375
0.07900000,-0.00226423,0.03906250,0.41015625,0.46875000,0.05859375
0.07920000,-0.00226423,0.00488281,-0.33691406,-0.25390625,0.05859375
0.07940000,0.00017718,-0.00976562,-0.40039062,0.20019531,0.05859375
0.07960000,-0.00226423,0.00976562,-0.35156250,-0.41503906,0.06103516
0.07980000,-0.00226423,0.00976562,-0.15625000,0.40039062,0.06103516
0.08000000,0.00017718,0.01464844,-0.34667969,0.10253906,0.06103516
0.08020000,-0.00226423,0.04394531,-0.31250000,0.55175781,0.06103516
0.08040000,-0.00226423,0.03906250,-0.42480469,0.14648437,0.05859375
0.08060000,-0.00226423,0.02929687,-0.04882812,0.74707031,0.06103516
0.08080000,-0.00226423,0.02929687,0.12207031,0.74218750,0.06103516
0.08100000,-0.00226423,0.05371094,0.23437500,0.92285156,0.06103516
0.08120000,-0.00226423,0.00976562,0.22460937,0.31250000,0.05859375
0.08140000,-0.00226423,0.07812500,0.08789062,0.08300781,0.06103516
0.08160000,-0.00226423,0.01953125,0.23437500,0.60058594,0.06103516
0.08180000,-0.00226423,0.08300781,-0.09765625,0.40039062,0.06103516
0.08200000,-0.00470564,0.02441406,-0.16601562,0.45410156,0.06103516
0.08220000,-0.00470564,0.03906250,-0.54687500,0.52734375,0.07080078
0.08240000,-0.00226423,0.00488281,-0.12695312,0.68359375,0.06347656
0.08260000,-0.00226423,0.00000000,-0.14648437,0.66894531,0.06347656
0.08280000,0.00017718,0.01953125,0.07812500,0.47851562,0.06591797
0.08300000,-0.00226423,-0.00488281,0.01464844,0.24902344,0.06591797
0.08320000,-0.00470564,-0.00976562,-0.13671875,-0.20019531,0.06347656
0.08340000,-0.00226423,0.04394531,0.40527344,-0.55175781,0.06347656
0.08360000,0.00017718,0.04882812,0.12207031,-0.80078125,0.06347656
0.08380000,-0.00226423,0.06347656,0.47363281,-1.43554687,0.06347656
0.08400000,-0.00226423,-0.01953125,0.21484375,-1.56250000,0.06347656
0.08420000,-0.00226423,0.07812500,0.92285156,-1.29394531,0.06347656
0.08440000,-0.00226423,0.01464844,-2.00683594,-2.34375000,0.06103516
0.08460000,-0.00470564,0.41992187,-2.74902344,0.83984375,0.06591797
0.08480000,-0.00226423,-0.61035156,-0.48339844,2.69531250,0.07080078
0.08500000,0.00017718,0.01953125,-1.16210937,2.12890625,0.06835937
0.08520000,-0.00226423,0.24902344,2.11425781,-0.51269531,0.06347656
0.08540000,-0.00470564,0.10253906,-1.81152344,0.49316406,0.06835937
0.08560000,-0.00226423,-0.10253906,-0.79589844,1.66503906,0.06835937
0.08580000,0.00017718,-0.49316406,0.64941406,2.10449219,0.07568359
0.08600000,-0.00226423,0.53222656,-0.88378906,1.74316406,0.06835937
0.08620000,-0.00226423,0.36621094,2.75390625,-1.04980469,0.06103516
0.08640000,-0.00226423,-0.37109375,-1.75781250,-0.56640625,0.05859375
0.08660000,-0.00226423,0.01953125,0.41503906,-0.27832031,0.05859375
0.08680000,-0.00226423,0.19531250,-0.00976562,2.18261719,0.06347656
0.08700000,-0.00470564,0.26367187,-0.81054687,0.93261719,0.06347656
0.08720000,-0.00226423,0.01464844,1.98730469,-0.91308594,0.06347656
0.08740000,-0.00226423,-0.29785156,0.01953125,-0.20996094,0.06591797
0.08760000,-0.00226423,0.15625000,0.24414062,1.94335937,0.07080078
0.08780000,-0.00226423,0.18554687,-1.78222656,-0.22949219,0.07080078
0.08800000,-0.00226423,-0.07812500,-0.86425781,-0.39062500,0.06835937
0.08820000,-0.00226423,-0.06835937,1.83593750,0.21484375,0.07080078
0.08840000,0.00017718,-0.07812500,1.16210937,0.76660156,0.07568359
0.08860000,-0.00226423,0.24414062,0.09277344,-0.93750000,0.07080078
0.08880000,-0.00470564,0.04882812,0.34179687,-2.65136719,0.06591797
0.08900000,-0.00226423,-0.28320312,-1.16699219,1.73339844,0.07568359
0.08920000,0.00017718,0.12695312,0.53710937,0.59082031,0.07324219
0.08940000,-0.00226423,0.06835937,-0.49316406,-0.24414062,0.07080078
0.08960000,-0.00470564,0.01953125,-0.80566406,-1.52343750,0.06591797
0.08980000,-0.00226423,-0.11718750,0.11718750,-0.27832031,0.06591797
0.09000000,-0.00226423,0.01464844,-0.31250000,0.68847656,0.07324219
0.09020000,-0.00226423,0.10742187,1.13769531,-0.85937500,0.06347656
0.09040000,-0.00226423,-0.05859375,0.57617187,-1.59179687,0.06347656
0.09060000,-0.00226423,-0.03417969,-1.45996094,-0.88867187,0.06347656
0.09080000,-0.00226423,-0.00976562,-0.77636719,0.48828125,0.06591797
0.09100000,-0.00226423,-0.07812500,-0.04394531,0.79101562,0.06835937
0.09120000,-0.00470564,-0.03417969,0.57617187,-0.77636719,0.06347656
0.09140000,-0.00226423,-0.21484375,-0.17578125,-0.58593750,0.06347656
0.09160000,-0.00226423,0.03417969,-1.17187500,0.48339844,0.06347656
0.09180000,-0.00226423,-0.00488281,0.13671875,1.58691406,0.06591797
0.09200000,-0.00226423,-0.08300781,0.63476562,0.20507812,0.06103516
0.09220000,-0.00226423,-0.13671875,0.74707031,-1.21093750,0.05615234
0.09240000,-0.00226423,0.13183594,0.62011719,0.35644531,0.05859375
0.09260000,-0.00226423,0.14160156,0.99121094,1.36718750,0.06103516
0.09280000,0.00017718,-0.13671875,0.28320312,0.04882812,0.05859375
0.09300000,-0.00226423,-0.12695312,0.62011719,-0.17089844,0.06591797
0.09320000,-0.00226423,0.15136719,0.62988281,1.21582031,0.06591797
0.09340000,0.00017718,-0.05371094,0.15136719,1.21582031,0.06835937
0.09360000,-0.00226423,-0.04394531,0.02441406,0.89355469,0.06835937
0.09380000,-0.00226423,0.00488281,0.04394531,0.25390625,0.06835937
0.09400000,-0.00226423,-0.05859375,0.14648437,0.51269531,0.06835937
0.09420000,-0.00470564,0.05859375,1.30371094,0.29296875,0.06835937
0.09440000,-0.00226423,0.13183594,0.32226562,0.39550781,0.07568359
0.09460000,-0.00226423,0.00000000,0.41503906,0.48828125,0.09033203
0.09480000,-0.00470564,-0.07812500,-0.31250000,-0.10742187,0.13427734
0.09500000,-0.00470564,0.01464844,0.47851562,0.23437500,0.25878906
0.09520000,-0.00226423,0.15136719,1.15722656,0.41992187,0.42724609
0.09540000,-0.00226423,-0.14648437,0.05371094,0.60058594,0.59570312
0.09560000,-0.00226423,-0.04882812,0.00488281,-0.27343750,0.80566406
0.09580000,-0.00226423,0.08300781,0.18066406,0.34179687,1.02294922
0.09600000,-0.00226423,0.02441406,0.35644531,0.16113281,1.17187500
0.09620000,-0.00470564,-0.00488281,0.59082031,-0.46386719,1.21093750
0.09640000,-0.00226423,0.10253906,0.28808594,-0.66894531,1.20117187
0.09660000,-0.00470564,-0.01464844,0.03906250,-0.29785156,1.21582031
0.09680000,-0.00226423,-0.04394531,0.22949219,0.13183594,1.26953125
0.09700000,-0.00226423,0.01953125,0.27343750,-0.43457031,1.33056641
0.09720000,-0.00226423,-0.01464844,0.62011719,-0.12207031,1.40380859
0.09740000,-0.00226423,-0.11718750,-0.82031250,0.03906250,1.48437500
0.09760000,-0.00470564,-0.06347656,-0.88378906,0.05859375,1.54296875
0.09780000,-0.00226423,-0.00488281,-0.05859375,-0.10742187,1.50634766
0.09800000,-0.00226423,-0.10253906,0.22949219,-0.41015625,1.42089844
0.09820000,-0.00226423,-0.08789062,0.29785156,-0.58593750,1.37939453
0.09840000,-0.00226423,0.07812500,-0.10253906,-0.15136719,1.36962891
0.09860000,-0.00226423,-0.09277344,-0.17578125,-0.20996094,1.37695312
0.09880000,-0.00226423,-0.01953125,0.21972656,0.13671875,1.35009766
0.09900000,-0.00226423,-0.03417969,0.39550781,-0.46386719,1.35742187
0.09920000,-0.00226423,0.00976562,-0.12695312,-0.03906250,1.38183594
0.09940000,-0.00226423,-0.09765625,-0.12695312,0.81542969,1.36962891
0.09960000,-0.00226423,0.04394531,-0.62988281,0.75683594,1.38671875
0.09980000,-0.00226423,-0.04882812,-0.21484375,0.41015625,1.36718750
0.10000000,-0.00226423,0.00488281,0.08789062,0.19531250,1.37451172
0.10020000,-0.00226423,0.02441406,-0.11718750,0.19042969,1.37451172
0.10040000,-0.00470564,0.07812500,-0.08789062,0.84960937,1.37695312
0.10060000,-0.00226423,-0.01464844,-0.21972656,0.02929687,1.45996094
0.10080000,0.00017718,0.03906250,-0.03417969,0.44921875,1.56250000
0.10100000,-0.00470564,0.06347656,-0.20996094,0.38085937,1.36718750
0.10120000,-0.00226423,0.03906250,-0.38574219,0.74218750,0.92773437
0.10140000,0.00017718,0.05859375,-0.28808594,0.77636719,0.56640625
0.10160000,-0.00226423,0.02441406,0.06347656,0.52734375,0.34423828
0.10180000,-0.00226423,0.00488281,-0.20019531,0.49804687,0.22216797
0.10200000,-0.00226423,0.10253906,0.26367187,-0.02441406,0.15380859
0.10220000,-0.00226423,0.11230469,-0.02929687,0.34179687,0.12207031
0.10240000,-0.00226423,0.02929687,0.30273437,-0.02929687,0.09765625
0.10260000,-0.00226423,0.04394531,0.73730469,0.10253906,0.08544922
0.10280000,-0.00226423,0.10742187,0.36621094,-0.17578125,0.07568359
0.10300000,-0.00226423,0.00976562,0.36621094,-0.10742187,0.07324219
0.10320000,-0.00470564,-0.02441406,-0.31250000,-0.74707031,0.06591797
0.10340000,-0.00226423,0.07324219,0.19531250,-0.01953125,0.06835937
0.10360000,-0.00226423,0.06835937,-0.12207031,-0.06347656,0.06347656
0.10380000,-0.00226423,-0.07324219,-0.36132812,-0.38085937,0.06347656
0.10400000,-0.00226423,-0.00976562,-0.70312500,-0.37109375,0.06103516
0.10420000,-0.00226423,0.06835937,-0.75195312,0.88378906,0.06347656
0.10440000,-0.00470564,-0.04882812,-1.10351562,0.15625000,0.06103516
0.10460000,-0.00226423,-0.08300781,0.09277344,0.44921875,0.06103516
0.10480000,-0.00226423,0.02929687,-0.03906250,0.67382812,0.06103516
0.10500000,-0.00470564,-0.02441406,-0.15625000,0.69335937,0.06103516
0.10520000,-0.00226423,-0.10742187,0.41503906,-0.06347656,0.06347656
0.10540000,-0.00226423,0.02441406,-0.38085937,0.85449219,0.06103516
0.10560000,-0.00226423,0.06347656,0.15136719,0.30761719,0.06103516
0.10580000,-0.00226423,-0.01464844,-0.06835937,0.31738281,0.06103516
0.10600000,-0.00226423,0.04882812,0.05859375,0.00000000,0.05859375
0.10620000,-0.00226423,0.09277344,0.05371094,0.01953125,0.05859375
0.10640000,-0.00470564,0.04394531,0.72265625,0.22460937,0.05859375
0.10660000,-0.00226423,-0.01953125,0.23437500,0.06835937,0.05859375
0.10680000,0.00017718,0.03417969,-0.06347656,0.55664062,0.06103516
0.10700000,-0.00226423,0.00000000,-0.70312500,0.70312500,0.06103516
0.10720000,-0.00226423,-0.01464844,-0.50781250,0.83496094,0.06347656
0.10740000,-0.00226423,0.02441406,0.33691406,0.56152344,0.06347656
0.10760000,-0.00226423,-0.03417969,0.38085937,0.65917969,0.06591797
0.10780000,-0.00226423,0.07324219,0.41992187,-0.17578125,0.06591797
0.10800000,-0.00226423,-0.01464844,0.13671875,0.22949219,0.06835937
0.10820000,-0.00226423,0.10742187,0.20996094,-0.25878906,0.06835937
0.10840000,-0.00226423,0.03906250,0.21972656,-0.08789062,0.07080078
0.10860000,-0.00226423,0.03417969,-0.55175781,0.01464844,0.07324219
0.10880000,-0.00226423,0.00488281,-0.36132812,0.10742187,0.07324219
0.10900000,-0.00226423,0.02929687,-0.45410156,-0.04882812,0.07324219
0.10920000,-0.00226423,-0.01464844,0.13671875,0.28808594,0.07324219
0.10940000,-0.00470564,0.00000000,0.04394531,-0.22460937,0.07080078
0.10960000,-0.00226423,-0.00976562,-0.54199219,-0.20019531,0.07080078
0.10980000,-0.00226423,-0.00976562,-0.08300781,-0.07812500,0.07568359
0.11000000,-0.00470564,0.02929687,-0.64941406,-0.60058594,0.07080078
0.11020000,-0.00226423,0.00488281,-0.33203125,-0.23437500,0.07080078
0.11040000,-0.00226423,-0.06835937,0.07324219,-0.51757812,0.06835937
0.11060000,-0.00226423,-0.03906250,-0.20996094,-0.13183594,0.06835937
0.11080000,-0.00226423,0.00488281,0.06347656,0.13183594,0.06835937
0.11100000,-0.00226423,-0.09765625,-0.34179687,-0.11718750,0.06591797
0.11120000,-0.00226423,-0.06347656,0.00976562,0.33203125,0.06591797
0.11140000,0.00017718,-0.08789062,-0.09277344,0.56640625,0.06591797
0.11160000,-0.00226423,-0.00976562,0.38085937,-0.36132812,0.06347656
0.11180000,0.00017718,-0.03906250,-0.03906250,0.72753906,0.06591797
0.11200000,-0.00226423,-0.08300781,0.64453125,-0.18554687,0.06347656
0.11220000,-0.00470564,-0.09765625,0.52246094,-0.28808594,0.06103516
0.11240000,-0.00226423,0.04394531,0.45898437,0.26367187,0.06103516
0.11260000,-0.00226423,-0.00488281,-0.11230469,-0.12207031,0.06103516
0.11280000,-0.00226423,-0.09765625,-0.25878906,0.48339844,0.05859375
0.11300000,-0.00226423,-0.02441406,-0.19042969,0.47363281,0.05859375
0.11320000,-0.00470564,-0.01464844,-0.50781250,0.35156250,0.05859375
0.11340000,-0.00226423,-0.04394531,-0.08789062,0.14160156,0.05615234
0.11360000,-0.00226423,-0.04394531,0.06347656,0.64453125,0.05615234
0.11380000,0.00017718,0.01953125,-0.04882812,0.14648437,0.05615234
0.11400000,-0.00226423,0.01464844,0.25390625,0.28808594,0.05615234
0.11420000,0.00017718,0.00000000,-0.39062500,0.30273437,0.05615234
0.11440000,-0.00470564,0.02929687,0.07812500,-0.13183594,0.05371094
0.11460000,-0.00470564,-0.00976562,0.55175781,0.64453125,0.06103516
0.11480000,-0.00226423,0.00976562,0.00976562,0.05859375,0.05615234
0.11500000,-0.00226423,0.00000000,0.37597656,0.36132812,0.05615234
0.11520000,-0.00226423,-0.02929687,0.05859375,0.45410156,0.05615234
0.11540000,-0.00470564,0.04394531,0.00000000,0.46386719,0.05859375
0.11560000,-0.00470564,-0.01464844,0.00976562,0.34667969,0.05859375
0.11580000,-0.00226423,0.00976562,0.38085937,0.40527344,0.05859375
0.11600000,-0.00226423,0.00976562,0.14648437,0.02929687,0.05859375
0.11620000,-0.00226423,0.04394531,0.55175781,0.15625000,0.05859375
0.11640000,-0.00226423,-0.01953125,0.44433594,-0.42480469,0.05615234
0.11660000,-0.00470564,0.02929687,-0.30761719,-0.18066406,0.05859375
0.11680000,-0.00226423,-0.04882812,0.53222656,1.07910156,0.06347656
0.11700000,-0.00226423,-0.03417969,-0.50781250,-0.48339844,0.05615234
0.11720000,-0.00226423,-0.01464844,-0.17578125,0.32226562,0.05615234
0.11740000,-0.00226423,-0.03906250,-0.09765625,0.06835937,0.05615234
0.11760000,-0.00226423,-0.02441406,0.55664062,0.13183594,0.05859375
0.11780000,-0.00226423,-0.05859375,0.19042969,-0.12695312,0.05615234
0.11800000,-0.00226423,0.01953125,0.58105469,-0.44921875,0.05615234
0.11820000,-0.00226423,-0.02929687,0.02929687,-0.29785156,0.05859375
0.11840000,0.00017718,0.00000000,0.20019531,-0.08300781,0.05859375
0.11860000,-0.00226423,-0.00976562,-0.29296875,-0.26855469,0.06103516
0.11880000,-0.00226423,-0.01464844,-0.20996094,-0.25390625,0.05859375
0.11900000,-0.00470564,-0.01953125,-0.21484375,-0.16113281,0.05859375
0.11920000,-0.00226423,-0.03906250,0.29296875,0.31738281,0.05859375
0.11940000,-0.00226423,0.01953125,-0.84960937,-0.05859375,0.05859375
0.11960000,-0.00226423,-0.00976562,-0.07812500,0.35644531,0.05859375
0.11980000,-0.00226423,0.00976562,-0.51269531,-0.06347656,0.05859375
0.12000000,-0.00470564,-0.01953125,-0.02929687,0.00488281,0.05859375
0.12020000,-0.00226423,0.04394531,0.09277344,-0.30273437,0.05859375
0.12040000,-0.00226423,0.00488281,-0.16601562,-0.05371094,0.05859375
0.12060000,0.00017718,0.09277344,-0.03417969,-0.10253906,0.05859375
0.12080000,-0.00226423,0.01464844,-0.37597656,0.11230469,0.05859375
0.12100000,-0.00226423,0.05371094,-0.56640625,0.34667969,0.06103516
0.12120000,-0.00226423,0.03906250,-0.57128906,0.59082031,0.06103516
0.12140000,-0.00226423,0.02441406,-0.20019531,0.53222656,0.06103516
0.12160000,-0.00226423,0.02929687,0.12207031,0.41015625,0.05859375
0.12180000,-0.00226423,0.07324219,0.35156250,0.91308594,0.06103516
0.12200000,-0.00226423,0.04882812,0.46386719,0.31738281,0.06103516
0.12220000,-0.00226423,0.06835937,0.35156250,0.51269531,0.06103516
0.12240000,-0.00470564,0.03906250,-0.23437500,0.43945312,0.06103516
0.12260000,-0.00470564,0.07812500,-0.10742187,0.62988281,0.06103516
0.12280000,-0.00226423,-0.00976562,-0.30761719,0.69824219,0.06103516
0.12300000,-0.00714704,0.07812500,0.01953125,0.76660156,0.06347656
0.12320000,-0.00470564,-0.02929687,-0.16601562,0.63964844,0.06347656
0.12340000,-0.00470564,-0.00488281,-0.19531250,0.57617187,0.06347656
0.12360000,-0.00470564,0.01953125,-0.22949219,0.51269531,0.06347656
0.12380000,-0.00226423,-0.00488281,-0.09765625,0.31738281,0.06591797
0.12400000,-0.00226423,0.02441406,0.16601562,-0.37109375,0.06347656
0.12420000,-0.00470564,0.00976562,-0.32714844,-0.41015625,0.06347656
0.12440000,0.00017718,0.08300781,0.18066406,-1.55761719,0.06347656
0.12460000,-0.00226423,-0.06347656,0.77636719,-2.02148437,0.06347656
0.12480000,-0.00226423,0.09765625,0.32714844,-0.77148437,0.06591797
0.12500000,-0.00226423,0.00000000,0.22949219,-0.35644531,0.06591797
0.12520000,0.00017718,-0.19042969,1.83105469,-1.11816406,0.06347656
0.12540000,-0.00226423,0.09277344,-3.03222656,-0.89355469,0.06591797
0.12560000,-0.00226423,0.42480469,-2.17773437,1.62109375,0.06835937
0.12580000,-0.00958845,-0.61523437,-3.65234375,1.56250000,0.06835937
0.12600000,-0.00226423,0.01953125,-0.59570312,2.90039062,0.07324219
0.12620000,-0.00226423,-0.03417969,2.75390625,0.51757812,0.07324219
0.12640000,-0.00226423,0.48339844,0.01464844,-0.45898437,0.06347656
0.12660000,-0.00226423,-0.13671875,2.05566406,0.08300781,0.06347656
0.12680000,-0.00226423,-0.41992187,-2.66113281,1.71875000,0.06591797
0.12700000,0.00017718,0.41503906,-0.16113281,1.58203125,0.06347656
0.12720000,0.00505999,0.32714844,1.70410156,1.09375000,0.06347656
0.12740000,-0.00226423,-0.08300781,0.11718750,-1.48437500,0.05859375
0.12760000,-0.00226423,-0.13183594,1.10839844,-0.78613281,0.05859375
0.12780000,-0.00470564,0.04394531,-1.36718750,1.17187500,0.06347656
0.12800000,-0.00226423,0.13671875,-0.63964844,1.44042969,0.07324219
0.12820000,-0.00226423,0.16113281,0.16113281,0.22460937,0.06591797
0.12840000,-0.00226423,-0.33691406,-1.37695312,-0.31738281,0.06835937
0.12860000,-0.00226423,0.22460937,1.09863281,0.52734375,0.07080078
0.12880000,-0.00226423,0.01953125,-0.35644531,0.60058594,0.07324219
0.12900000,-0.00226423,0.18554687,-0.60058594,-2.05566406,0.06591797
0.12920000,-0.00226423,-0.06347656,0.91796875,-0.38085937,0.07080078
0.12940000,0.00017718,-0.16113281,0.95214844,1.97265625,0.07812500
0.12960000,-0.00226423,0.23437500,1.39648437,-1.46972656,0.07080078
0.12980000,-0.00226423,-0.01464844,-1.17187500,-0.73730469,0.07080078
0.13000000,-0.00226423,-0.17089844,-1.64062500,-0.12207031,0.07080078
0.13020000,-0.00226423,-0.00488281,0.32226562,0.93261719,0.07324219
0.13040000,0.00017718,0.04394531,0.38085937,0.73730469,0.07080078
0.13060000,-0.00226423,0.09277344,0.73242187,-2.30468750,0.06347656
0.13080000,-0.00226423,-0.13671875,-0.31738281,-1.06933594,0.06347656
0.13100000,-0.00470564,-0.00976562,-0.46386719,0.76660156,0.06835937
0.13120000,-0.00226423,0.05371094,0.65917969,-0.39062500,0.06347656
0.13140000,-0.00470564,-0.06347656,0.27832031,-0.83496094,0.06347656
0.13160000,-0.00226423,-0.04882812,-0.58593750,-1.39648437,0.06347656
